4, 2
386, 4
384, 369
2, 367
28, 288
26, 290
26, 291
25, 292
25, 295
26, 296
26, 300
27, 301
27, 303
28, 304
28, 305
29, 306
29, 308
30, 309
30, 310
31, 311
31, 312
32, 313
32, 314
33, 315
33, 316
34, 317
34, 318
35, 319
35, 321
36, 322
36, 323
38, 325
38, 326
39, 327
39, 328
40, 329
40, 330
41, 331
41, 332
43, 334
43, 335
45, 337
45, 338
47, 340
47, 341
58, 352
59, 352
61, 354
66, 354
70, 350
70, 349
71, 348
71, 347
72, 346
72, 345
74, 343
74, 342
76, 340
77, 340
78, 339
79, 339
80, 338
91, 338
92, 339
95, 339
96, 340
99, 340
100, 341
102, 341
103, 342
105, 342
106, 343
107, 343
108, 344
110, 344
111, 345
113, 345
114, 346
115, 346
116, 347
117, 347
118, 348
119, 348
120, 349
121, 349
122, 348
122, 347
119, 344
118, 344
117, 343
116, 343
115, 342
113, 342
112, 341
110, 341
109, 340
107, 340
106, 339
104, 339
103, 338
101, 338
100, 337
98, 337
97, 336
94, 336
93, 335
88, 335
87, 334
82, 334
81, 335
78, 335
77, 336
76, 336
74, 338
73, 338
72, 339
72, 340
70, 342
70, 343
68, 345
68, 346
67, 347
67, 348
64, 351
63, 351
62, 350
61, 350
50, 339
50, 338
47, 335
47, 334
45, 332
45, 331
44, 330
44, 329
42, 327
42, 326
41, 325
41, 324
40, 323
40, 322
39, 321
39, 320
38, 319
38, 318
37, 317
37, 316
36, 315
36, 314
35, 313
35, 312
34, 311
34, 310
33, 309
33, 307
32, 306
32, 305
31, 304
31, 302
30, 301
30, 299
29, 298
29, 292
30, 291
31, 291
32, 290
32, 288
353, 225
352, 226
351, 226
350, 227
349, 227
348, 228
347, 228
346, 229
344, 229
343, 230
342, 230
341, 231
339, 231
338, 232
337, 232
335, 234
335, 235
336, 236
340, 236
341, 235
342, 235
343, 234
345, 234
346, 233
347, 233
348, 232
349, 232
350, 231
352, 231
353, 230
354, 230
356, 228
356, 226
355, 226
354, 225
201, 16
201, 23
202, 24
202, 28
203, 29
203, 33
204, 34
204, 38
205, 39
205, 43
206, 44
206, 47
207, 48
207, 51
208, 52
208, 55
209, 56
209, 59
210, 60
210, 63
211, 64
211, 66
212, 67
212, 70
213, 71
213, 74
214, 75
214, 78
215, 79
215, 81
216, 82
216, 85
217, 86
217, 88
218, 89
218, 92
219, 93
219, 95
220, 96
220, 99
221, 100
221, 103
222, 104
222, 107
223, 108
223, 112
224, 113
224, 116
225, 117
225, 121
226, 122
226, 126
227, 127
227, 131
228, 132
228, 135
229, 136
229, 140
230, 141
230, 145
231, 146
231, 150
232, 151
232, 155
233, 156
233, 159
234, 160
234, 164
235, 165
235, 169
236, 170
236, 173
237, 174
237, 176
236, 177
234, 175
234, 174
233, 173
233, 172
232, 171
232, 170
231, 169
231, 167
230, 166
230, 165
229, 164
229, 163
228, 162
228, 161
227, 160
227, 159
226, 158
226, 156
225, 155
225, 153
224, 152
224, 149
223, 148
223, 146
222, 145
222, 143
221, 142
221, 140
220, 139
220, 138
219, 137
219, 135
218, 134
218, 133
217, 132
217, 131
216, 130
216, 129
215, 128
215, 126
214, 125
214, 124
213, 123
213, 122
212, 121
212, 120
211, 119
211, 118
210, 117
210, 116
208, 114
208, 113
205, 110
199, 110
197, 112
197, 128
198, 129
198, 133
197, 134
196, 133
196, 132
195, 131
195, 130
194, 129
194, 128
193, 127
193, 126
192, 125
192, 123
191, 122
191, 121
190, 120
190, 119
189, 118
189, 117
188, 116
188, 115
186, 113
186, 112
185, 111
185, 110
180, 105
178, 105
176, 107
176, 117
177, 118
177, 124
178, 125
178, 130
179, 131
179, 136
180, 137
180, 143
181, 144
181, 150
182, 151
182, 157
183, 158
183, 164
184, 165
184, 170
185, 171
185, 175
186, 176
186, 178
185, 179
183, 177
183, 176
182, 175
182, 173
181, 172
181, 171
180, 170
180, 169
179, 168
179, 167
178, 166
178, 165
176, 163
176, 162
175, 161
175, 160
174, 159
174, 158
173, 157
173, 156
172, 155
172, 154
171, 153
171, 152
170, 151
170, 150
169, 149
169, 148
168, 147
168, 146
167, 145
167, 144
166, 143
166, 142
165, 141
165, 140
164, 139
164, 137
163, 136
163, 135
162, 134
162, 133
161, 132
161, 131
160, 130
160, 129
159, 128
159, 127
